GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,AcquirerData.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,ThreeDSDefaultData,413,0,50,0,75,0,49,0,24,0
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,BatchStatusItems.ActionEnum,75,0,4,0,16,0,8,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,Address,681,0,82,0,115,0,77,0,36,0
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,AddUpdateItems,745,0,84,0,132,0,79,0,37,0
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,AddUpdateItems.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,DpaResults.StatusEnum,68,0,4,0,15,0,8,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,Dpas.HasAcquirerRelationshipEnum,39,29,4,0,8,7,5,3,3,3
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,ErrorDetail.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,ErrorDetail.ReasonEnum,103,0,4,0,20,0,8,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,DpaResults.StatusEnum.Adapter,15,0,0,0,5,0,3,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,BatchStatusItems.StatusEnum.Adapter,15,0,0,0,5,0,3,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,DpaResults.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,AddUpdateItems.ActionEnum.Adapter,15,0,0,0,5,0,3,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,Error.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,ThreeDSDefaultData.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,Error.ReasonEnum,103,0,4,0,20,0,8,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,BatchStatusItems.ActionEnum.Adapter,15,0,0,0,5,0,3,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,ErrorDetail.ReasonEnum.Adapter,15,0,0,0,5,0,3,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,DpaAddUpdateRequest.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,DpaAddUpdateResponse,196,16,26,0,39,6,26,2,13,2
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,Dpas.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,AddUpdateItems.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,AbstractOpenApiSchema,171,0,20,0,35,0,21,0,11,0
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,Dpas.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,Address.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,Dpas.HasAcquirerRelationshipEnum.Adapter,15,0,0,0,5,0,3,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,Error.ReasonEnum.Adapter,15,0,0,0,5,0,3,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,DpaData,464,0,56,0,85,0,55,0,27,0
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,DpaResults,410,0,52,0,77,0,50,0,24,0
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,Dpas,776,0,92,0,143,0,87,0,41,0
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,AcquirerData,369,0,38,0,71,0,40,0,21,0
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,DpaBatchStatus.BatchStatusEnum.Adapter,15,0,0,0,5,0,3,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,ThreeDSDefaultData.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.model,BatchStatusItems.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.invoker.auth,HttpBasicAuth,44,0,8,0,13,0,10,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.invoker.auth,ApiKeyAuth,85,0,10,0,24,0,13,0,8,0
clicktopay-reference-app,com.mcs.clicktopay.merchantregistration.invoker.auth,HttpBearerAuth,58,0,6,0,14,0,10,0,7,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.api,CheckoutApi,218,0,14,0,54,0,20,0,13,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.api,CheckoutApi.new TypeToken() {...},6,0,0,0,1,0,1,0,1,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.api,CheckoutApi.new TypeToken() {...},6,0,0,0,1,0,1,0,1,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,Card.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,ConsumerStatus.Adapter,15,0,0,0,5,0,3,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,PhoneNumber.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,Error.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,DCF.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,ErrorDetail.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,MaskedAddress,910,0,106,0,150,0,98,0,45,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,MaskedConsumerIdentity,337,0,34,0,70,0,38,0,21,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,IdentityProvider.Adapter,15,0,0,0,5,0,3,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,MaskedCard.PaymentCardTypeEnum.Adapter,15,0,0,0,5,0,3,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,DigitalTransactionData,435,0,50,0,83,0,52,0,27,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,ComplianceSettings.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,PhoneNumber.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,SrcTokenResultsData.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,DynamicData,358,0,40,0,69,0,41,0,21,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,DigitalCardFeatureContentType.Adapter,15,0,0,0,5,0,3,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,DynamicDataType,68,0,4,0,15,0,8,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,ErrorDetail.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,CheckoutResponseJWSPayload.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,CheckoutRequest.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,CheckoutResponseJWSPayload.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,ErrorSourceType.Adapter,12,3,0,0,4,1,2,1,2,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,ErrorDetail,409,0,46,0,79,0,47,0,24,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,ConsumerIdentityType,75,0,4,0,16,0,8,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,IdentityProvider,61,0,4,0,14,0,8,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,Address.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,DigitalCardData.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,JoseHeader,488,0,42,0,94,0,48,0,27,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,DigitalCardFeature.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,DigitalCardData,555,0,62,0,105,0,65,0,34,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,SrcTokenResultsData.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,CommunicationsConsent.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,JoseHeader.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,CheckoutResponse.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,CheckoutResponseJWS,292,40,30,0,57,13,33,3,18,3
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,DigitalCardFeature.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,ErrorSourceType,82,0,4,0,17,0,8,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,DynamicDataType.Adapter,15,0,0,0,5,0,3,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,VerificationData.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,DigitalCardStatus.Adapter,15,0,0,0,5,0,3,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,MaskedConsumerIdentity.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,Address.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,CheckoutResponseJWS.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,RequestAddress,480,0,58,0,85,0,56,0,27,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,CheckoutResponseJWS.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,AssuranceData,312,0,40,0,64,0,39,0,19,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,ConsumerIdentityType.Adapter,15,0,0,0,5,0,3,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,CheckoutResponse.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,ApplicationType.Adapter,15,0,0,0,5,0,3,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,SrcTokenResultsData,279,0,34,0,55,0,35,0,18,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,MaskedConsumer.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,CheckoutRequest,523,56,56,0,97,16,59,2,31,2
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,VerificationType.Adapter,15,0,0,0,5,0,3,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,CardPendingEvent,75,0,4,0,16,0,8,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,CheckoutResponse,195,29,23,1,38,11,23,4,11,4
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,Payload.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,PaymentToken,374,0,42,0,70,0,42,0,21,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,JoseHeader.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,Consent,346,0,42,0,65,0,42,0,21,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,PaymentToken.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,DynamicData.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,DigitalTransactionData.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,VerificationData,492,0,46,0,96,0,51,0,28,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,ErrorDetailReason.Adapter,12,3,0,0,4,1,2,1,2,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,DynamicData.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,PaymentToken.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,Address,882,0,106,0,145,0,98,0,45,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,DCF.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,Consent.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,DigitalTransactionData.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,DigitalCardFeatureContentType,82,0,4,0,17,0,8,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,CommunicationsConsent.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,CardPendingEvent.Adapter,15,0,0,0,5,0,3,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,MaskedConsumer.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,RequestAddress.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,MaskedAddress.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,ErrorDetailReason,208,0,4,0,35,0,8,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,MaskedConsumer,1037,0,114,0,180,0,111,0,54,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,MaskedCard.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,DigitalCardStatus,75,0,4,0,16,0,8,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,AssuranceData.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,MaskedCard.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,MaskedAddress.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,DigitalCardData.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,VerificationData.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,Error.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,PhoneNumber,302,0,30,0,61,0,33,0,18,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,CheckoutRequest.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,CommunicationsConsent,373,0,30,0,83,0,45,0,30,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,Consent.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,ComplianceSettings,400,0,48,0,85,0,51,0,27,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,DCF,397,0,48,0,75,0,48,0,24,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,CheckoutResponseJWSPayload,640,0,70,0,120,0,71,0,36,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,ApplicationType,82,0,4,0,17,0,8,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,AbstractOpenApiSchema,171,0,20,0,35,0,21,0,11,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,Payload.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,MaskedCard.PaymentCardTypeEnum,89,0,4,0,18,0,8,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,Error,390,54,46,0,71,18,42,6,19,6
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,AssuranceData.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,VerificationType,61,0,4,0,14,0,8,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,RequestAddress.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,Card.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,MaskedConsumerIdentity.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,ConsumerStatus,75,0,4,0,16,0,8,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,MaskedCard,1357,0,150,0,234,0,142,0,67,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,Card,760,0,88,0,130,0,83,0,39,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,Payload,714,56,92,0,129,16,89,2,43,2
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,ComplianceSettings.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.model,DigitalCardFeature,429,0,40,0,86,0,47,0,27,0
clicktopay-reference-app,com.mastercard.mcs.clicktopay.exception,GlobalExceptionHandler,0,50,0,0,0,12,0,5,0,5
